path	n_events	mean_inf_pct	median_inf_pct	match_avg_pct
long_content_30k_001/long30k_257_gc4000_rp0.02_mr12E-5_ss50.fa	30	4.450	6.001	95.544
long_content_30k_001/long30k_258_gc4000_rp0.01_mr4E-5_ss100.fa	29	1.744	1.736	97.925
long_content_30k_001/long30k_259_gc4000_rp0.005_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_260_gc3250_rp0.005_mr8E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_261_gc2500_rp0.01_mr8E-5_ss200.fa	19	2.123	2.115	97.039
long_content_30k_001/long30k_262_gc4000_rp0.005_mr8E-5_ss200.fa	12	2.996	2.996	90.539
long_content_30k_001/long30k_263_gc4000_rp0.005_mr12E-5_ss200.fa	1	4.184	4.184	96.229
long_content_30k_001/long30k_264_gc4000_rp0.005_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_265_gc4000_rp0.01_mr12E-5_ss100.fa	29	4.649	5.408	90.283
long_content_30k_001/long30k_266_gc3250_rp0.01_mr8E-5_ss200.fa	30	2.457	2.476	96.662
long_content_30k_001/long30k_267_gc3250_rp0.02_mr12E-5_ss200.fa	30	10.986	6.627	83.646
long_content_30k_001/long30k_268_gc2500_rp0.01_mr4E-5_ss100.fa	10	3.437	3.445	96.865
long_content_30k_001/long30k_269_gc4000_rp0.01_mr4E-5_ss200.fa	13	1.344	1.344	97.531
long_content_30k_001/long30k_270_gc2500_rp0.005_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_271_gc4000_rp0.005_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_272_gc3250_rp0.005_mr12E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_273_gc2500_rp0.01_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_274_gc4000_rp0.02_mr4E-5_ss200.fa	4	1.376	0.379	95.131
long_content_30k_001/long30k_275_gc4000_rp0.02_mr4E-5_ss50.fa	5	4.343	4.343	95.313
long_content_30k_001/long30k_276_gc2500_rp0.005_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_277_gc2500_rp0.02_mr8E-5_ss100.fa	5	1.834	2.598	98.532
long_content_30k_001/long30k_278_gc2500_rp0.01_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_279_gc4000_rp0.005_mr4E-5_ss200.fa	14	3.192	3.189	96.772
long_content_30k_001/long30k_280_gc2500_rp0.005_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_281_gc3250_rp0.02_mr12E-5_ss50.fa	30	9.016	9.250	93.665
long_content_30k_001/long30k_282_gc4000_rp0.02_mr12E-5_ss200.fa	28	6.727	7.035	93.649
long_content_30k_001/long30k_283_gc3250_rp0.01_mr12E-5_ss50.fa	13	8.850	8.850	87.633
long_content_30k_001/long30k_284_gc3250_rp0.02_mr8E-5_ss100.fa	1	1.271	1.271	98.100
long_content_30k_001/long30k_285_gc3250_rp0.01_mr4E-5_ss50.fa	8	1.790	1.837	97.670
long_content_30k_001/long30k_286_gc3250_rp0.005_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_287_gc4000_rp0.01_mr8E-5_ss50.fa	13	9.841	9.883	92.776
long_content_30k_001/long30k_288_gc3250_rp0.01_mr8E-5_ss50.fa	15	1.840	1.609	95.000
long_content_30k_001/long30k_289_gc4000_rp0.005_mr12E-5_ss100.fa	17	5.381	5.381	95.328
long_content_30k_001/long30k_290_gc3250_rp0.02_mr8E-5_ss50.fa	1	3.735	3.735	96.505
long_content_30k_001/long30k_291_gc4000_rp0.01_mr12E-5_ss200.fa	5	2.405	2.405	97.017
long_content_30k_001/long30k_292_gc4000_rp0.005_mr4E-5_ss50.fa	15	4.040	4.040	95.132
long_content_30k_001/long30k_293_gc3250_rp0.005_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_294_gc2500_rp0.005_mr8E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_295_gc2500_rp0.02_mr12E-5_ss100.fa	16	6.984	6.272	87.969
long_content_30k_001/long30k_296_gc3250_rp0.01_mr12E-5_ss100.fa	30	3.363	3.478	88.367
long_content_30k_001/long30k_297_gc2500_rp0.02_mr8E-5_ss50.fa	3	2.080	2.080	98.672
long_content_30k_001/long30k_298_gc2500_rp0.02_mr12E-5_ss200.fa	18	11.094	11.819	90.464
long_content_30k_001/long30k_299_gc4000_rp0.02_mr8E-5_ss100.fa	8	4.645	1.599	91.981
long_content_30k_001/long30k_300_gc3250_rp0.02_mr4E-5_ss50.fa	30	2.916	2.916	97.869
long_content_30k_001/long30k_301_gc2500_rp0.01_mr12E-5_ss200.fa	8	3.921	3.552	97.548
long_content_30k_001/long30k_302_gc2500_rp0.005_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_303_gc3250_rp0.005_mr12E-5_ss200.fa	16	10.266	10.266	91.270
long_content_30k_001/long30k_304_gc4000_rp0.005_mr8E-5_ss50.fa	17	6.765	7.379	92.596
long_content_30k_001/long30k_305_gc3250_rp0.02_mr8E-5_ss200.fa	30	4.155	3.215	92.310
long_content_30k_001/long30k_306_gc2500_rp0.005_mr12E-5_ss100.fa	1	7.273	7.273	94.397
long_content_30k_001/long30k_307_gc4000_rp0.02_mr8E-5_ss200.fa	16	8.610	9.421	95.158
long_content_30k_001/long30k_308_gc2500_rp0.02_mr4E-5_ss200.fa	18	1.832	1.867	97.275
long_content_30k_001/long30k_309_gc2500_rp0.02_mr12E-5_ss50.fa	19	3.595	3.704	95.460
long_content_30k_001/long30k_310_gc4000_rp0.01_mr8E-5_ss100.fa	30	4.409	4.555	97.106
long_content_30k_001/long30k_311_gc2500_rp0.01_mr8E-5_ss100.fa	5	3.393	4.754	97.288
long_content_30k_001/long30k_312_gc4000_rp0.02_mr12E-5_ss100.fa	30	2.028	0.543	94.183
long_content_30k_001/long30k_313_gc2500_rp0.01_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_314_gc2500_rp0.01_mr8E-5_ss50.fa	6	7.741	7.498	90.878
long_content_30k_001/long30k_315_gc3250_rp0.005_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_316_gc4000_rp0.02_mr4E-5_ss100.fa	2	2.521	2.521	97.730
long_content_30k_001/long30k_317_gc3250_rp0.02_mr4E-5_ss200.fa	6	3.635	3.599	96.655
long_content_30k_001/long30k_318_gc3250_rp0.02_mr12E-5_ss100.fa	12	6.980	7.371	92.556
long_content_30k_001/long30k_319_gc2500_rp0.01_mr12E-5_ss100.fa	1	6.973	6.973	96.178
long_content_30k_001/long30k_320_gc4000_rp0.01_mr8E-5_ss200.fa	3	3.269	2.184	96.804
long_content_30k_001/long30k_321_gc4000_rp0.01_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_322_gc2500_rp0.02_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_323_gc3250_rp0.01_mr4E-5_ss100.fa	6	3.418	3.418	97.039
long_content_30k_001/long30k_324_gc4000_rp0.01_mr12E-5_ss50.fa	5	6.043	6.169	93.458
long_content_30k_001/long30k_325_gc3250_rp0.01_mr8E-5_ss100.fa	30	2.130	2.030	94.367
long_content_30k_001/long30k_326_gc2500_rp0.005_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_327_gc4000_rp0.02_mr8E-5_ss50.fa	2	6.147	6.147	91.100
long_content_30k_001/long30k_328_gc3250_rp0.01_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_329_gc3250_rp0.01_mr4E-5_ss200.fa	13	2.956	3.011	96.414
long_content_30k_001/long30k_330_gc2500_rp0.02_mr4E-5_ss100.fa	14	1.000	1.000	99.236
long_content_30k_001/long30k_331_gc2500_rp0.005_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_332_gc2500_rp0.005_mr8E-5_ss50.fa	1	2.207	2.207	97.127
long_content_30k_001/long30k_333_gc3250_rp0.005_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_334_gc2500_rp0.02_mr8E-5_ss200.fa	30	5.762	7.975	93.326
long_content_30k_001/long30k_335_gc3250_rp0.005_mr8E-5_ss50.fa	6	4.178	4.178	95.954
long_content_30k_001/long30k_336_gc3250_rp0.02_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_337_gc3250_rp0.005_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_338_gc4000_rp0.02_mr12E-5_ss50.fa	7	7.746	7.957	90.743
long_content_30k_001/long30k_339_gc4000_rp0.01_mr4E-5_ss100.fa	30	2.171	1.868	96.972
long_content_30k_001/long30k_340_gc4000_rp0.005_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_341_gc3250_rp0.005_mr8E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_342_gc2500_rp0.01_mr8E-5_ss200.fa	30	3.138	3.090	97.313
long_content_30k_001/long30k_343_gc4000_rp0.005_mr8E-5_ss200.fa	3	2.873	2.873	97.279
long_content_30k_001/long30k_344_gc4000_rp0.005_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_345_gc4000_rp0.005_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_346_gc4000_rp0.01_mr12E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_347_gc3250_rp0.01_mr8E-5_ss200.fa	19	4.890	4.883	92.624
long_content_30k_001/long30k_348_gc3250_rp0.02_mr12E-5_ss200.fa	29	3.612	4.198	95.639
long_content_30k_001/long30k_349_gc2500_rp0.01_mr4E-5_ss100.fa	2	2.597	2.597	96.856
long_content_30k_001/long30k_350_gc4000_rp0.01_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_351_gc2500_rp0.005_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_352_gc4000_rp0.005_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_353_gc3250_rp0.005_mr12E-5_ss100.fa	29	8.082	8.513	92.874
long_content_30k_001/long30k_354_gc2500_rp0.01_mr4E-5_ss200.fa	1	2.581	2.581	97.250
long_content_30k_001/long30k_355_gc4000_rp0.02_mr4E-5_ss200.fa	14	2.919	2.863	97.326
long_content_30k_001/long30k_356_gc4000_rp0.02_mr4E-5_ss50.fa	16	7.679	7.760	93.502
long_content_30k_001/long30k_357_gc2500_rp0.005_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_358_gc2500_rp0.02_mr8E-5_ss100.fa	30	2.647	2.931	94.929
long_content_30k_001/long30k_359_gc2500_rp0.01_mr12E-5_ss50.fa	5	3.698	3.698	96.462
long_content_30k_001/long30k_360_gc4000_rp0.005_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_361_gc2500_rp0.005_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_362_gc3250_rp0.02_mr12E-5_ss50.fa	9	5.755	5.755	86.429
long_content_30k_001/long30k_363_gc4000_rp0.02_mr12E-5_ss200.fa	30	6.888	3.325	89.693
long_content_30k_001/long30k_364_gc3250_rp0.01_mr12E-5_ss50.fa	8	8.461	8.461	84.572
long_content_30k_001/long30k_365_gc3250_rp0.02_mr8E-5_ss100.fa	17	10.209	10.825	92.367
long_content_30k_001/long30k_366_gc3250_rp0.01_mr4E-5_ss50.fa	11	1.737	1.445	97.826
long_content_30k_001/long30k_367_gc3250_rp0.005_mr8E-5_ss100.fa	14	5.398	5.398	95.237
long_content_30k_001/long30k_368_gc4000_rp0.01_mr8E-5_ss50.fa	2	2.528	2.528	96.391
long_content_30k_001/long30k_369_gc3250_rp0.01_mr8E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_370_gc4000_rp0.005_mr12E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_371_gc3250_rp0.02_mr8E-5_ss50.fa	30	5.313	4.960	94.269
long_content_30k_001/long30k_372_gc4000_rp0.01_mr12E-5_ss200.fa	26	1.697	1.697	97.175
long_content_30k_001/long30k_373_gc4000_rp0.005_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_374_gc3250_rp0.005_mr4E-5_ss50.fa	8	1.793	1.793	98.612
long_content_30k_001/long30k_375_gc2500_rp0.005_mr8E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_376_gc2500_rp0.02_mr12E-5_ss100.fa	21	7.806	7.846	95.216
long_content_30k_001/long30k_377_gc3250_rp0.01_mr12E-5_ss100.fa	5	9.043	9.043	92.323
long_content_30k_001/long30k_378_gc2500_rp0.02_mr8E-5_ss50.fa	1	0.833	0.833	99.463
long_content_30k_001/long30k_379_gc2500_rp0.02_mr12E-5_ss200.fa	30	3.414	2.448	90.025
long_content_30k_001/long30k_380_gc4000_rp0.02_mr8E-5_ss100.fa	14	4.134	3.354	92.118
long_content_30k_001/long30k_381_gc3250_rp0.02_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_382_gc2500_rp0.01_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_383_gc2500_rp0.005_mr8E-5_ss100.fa	9	1.008	1.007	97.588
long_content_30k_001/long30k_384_gc3250_rp0.005_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_385_gc4000_rp0.005_mr8E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_386_gc3250_rp0.02_mr8E-5_ss200.fa	2	8.907	8.907	93.044
long_content_30k_001/long30k_387_gc2500_rp0.005_mr12E-5_ss100.fa	30	11.916	8.584	87.199
long_content_30k_001/long30k_388_gc4000_rp0.02_mr8E-5_ss200.fa	30	6.043	6.044	94.738
long_content_30k_001/long30k_389_gc2500_rp0.02_mr4E-5_ss200.fa	7	0.754	0.447	96.336
long_content_30k_001/long30k_390_gc2500_rp0.02_mr12E-5_ss50.fa	7	6.660	8.298	95.032
long_content_30k_001/long30k_391_gc4000_rp0.01_mr8E-5_ss100.fa	22	3.316	3.435	96.909
long_content_30k_001/long30k_392_gc2500_rp0.01_mr8E-5_ss100.fa	12	11.781	11.783	90.514
long_content_30k_001/long30k_393_gc4000_rp0.02_mr12E-5_ss100.fa	30	1.740	1.736	95.236
long_content_30k_001/long30k_394_gc2500_rp0.01_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_395_gc2500_rp0.01_mr8E-5_ss50.fa	7	3.680	3.680	96.312
long_content_30k_001/long30k_396_gc3250_rp0.005_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_397_gc4000_rp0.02_mr4E-5_ss100.fa	6	1.662	0.823	96.248
long_content_30k_001/long30k_398_gc3250_rp0.02_mr4E-5_ss200.fa	20	1.597	1.719	98.165
long_content_30k_001/long30k_399_gc3250_rp0.02_mr12E-5_ss100.fa	24	9.680	10.106	91.468
long_content_30k_001/long30k_400_gc2500_rp0.01_mr12E-5_ss100.fa	10	5.056	5.056	95.471
long_content_30k_001/long30k_401_gc4000_rp0.01_mr8E-5_ss200.fa	30	4.452	2.174	92.277
long_content_30k_001/long30k_402_gc4000_rp0.01_mr4E-5_ss50.fa	5	1.540	1.540	97.909
long_content_30k_001/long30k_403_gc2500_rp0.02_mr4E-5_ss50.fa	30	2.315	2.206	96.240
long_content_30k_001/long30k_404_gc3250_rp0.01_mr4E-5_ss100.fa	30	2.159	2.050	97.472
long_content_30k_001/long30k_405_gc4000_rp0.01_mr12E-5_ss50.fa	4	3.197	3.199	96.950
long_content_30k_001/long30k_406_gc3250_rp0.01_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_407_gc2500_rp0.005_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_408_gc4000_rp0.02_mr8E-5_ss50.fa	5	2.630	2.861	96.519
long_content_30k_001/long30k_409_gc3250_rp0.01_mr12E-5_ss200.fa	30	7.890	7.688	86.470
long_content_30k_001/long30k_410_gc3250_rp0.01_mr4E-5_ss200.fa	4	0.612	0.612	99.427
long_content_30k_001/long30k_411_gc2500_rp0.02_mr4E-5_ss100.fa	30	3.906	5.682	94.906
long_content_30k_001/long30k_412_gc2500_rp0.005_mr4E-5_ss100.fa	30	3.472	2.481	92.268
long_content_30k_001/long30k_413_gc2500_rp0.005_mr8E-5_ss50.fa	3	3.426	3.389	96.411
long_content_30k_001/long30k_414_gc3250_rp0.005_mr4E-5_ss100.fa	14	1.671	1.671	98.338
long_content_30k_001/long30k_415_gc2500_rp0.02_mr8E-5_ss200.fa	5	5.646	5.646	94.829
long_content_30k_001/long30k_416_gc3250_rp0.005_mr8E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_417_gc3250_rp0.02_mr4E-5_ss100.fa	7	5.059	5.020	95.694
long_content_30k_001/long30k_418_gc3250_rp0.005_mr12E-5_ss50.fa	8	10.218	10.218	91.900
long_content_30k_001/long30k_419_gc4000_rp0.02_mr12E-5_ss50.fa	12	7.415	7.474	92.049
long_content_30k_001/long30k_420_gc4000_rp0.01_mr4E-5_ss100.fa	14	6.092	6.093	93.940
long_content_30k_001/long30k_421_gc4000_rp0.005_mr12E-5_ss50.fa	6	10.581	10.581	94.425
long_content_30k_001/long30k_422_gc3250_rp0.005_mr8E-5_ss200.fa	1	5.679	5.679	96.937
long_content_30k_001/long30k_423_gc2500_rp0.01_mr8E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_424_gc4000_rp0.005_mr8E-5_ss200.fa	3	5.733	5.733	95.245
long_content_30k_001/long30k_425_gc4000_rp0.005_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_426_gc4000_rp0.005_mr8E-5_ss100.fa	5	2.266	2.699	97.706
long_content_30k_001/long30k_427_gc4000_rp0.01_mr12E-5_ss100.fa	30	10.730	12.644	91.652
long_content_30k_001/long30k_428_gc3250_rp0.01_mr8E-5_ss200.fa	30	4.892	4.510	94.848
long_content_30k_001/long30k_429_gc3250_rp0.02_mr12E-5_ss200.fa	20	9.631	10.416	91.468
long_content_30k_001/long30k_430_gc2500_rp0.01_mr4E-5_ss100.fa	1	0.886	0.886	99.554
long_content_30k_001/long30k_431_gc4000_rp0.01_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_432_gc2500_rp0.005_mr4E-5_ss200.fa	3	0.900	0.900	99.497
long_content_30k_001/long30k_433_gc4000_rp0.005_mr4E-5_ss100.fa	1	1.754	1.754	97.230
long_content_30k_001/long30k_434_gc3250_rp0.005_mr12E-5_ss100.fa	30	6.598	6.589	92.173
long_content_30k_001/long30k_435_gc2500_rp0.01_mr4E-5_ss200.fa	3	0.934	0.934	98.473
long_content_30k_001/long30k_436_gc4000_rp0.02_mr4E-5_ss200.fa	14	1.851	1.263	97.252
long_content_30k_001/long30k_437_gc4000_rp0.02_mr4E-5_ss50.fa	30	1.889	1.085	93.644
long_content_30k_001/long30k_438_gc2500_rp0.005_mr4E-5_ss50.fa	27	1.425	1.425	99.030
long_content_30k_001/long30k_439_gc2500_rp0.02_mr8E-5_ss100.fa	7	6.907	6.662	93.792
long_content_30k_001/long30k_440_gc2500_rp0.01_mr12E-5_ss50.fa	20	9.519	4.362	85.714
long_content_30k_001/long30k_441_gc4000_rp0.005_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_442_gc2500_rp0.005_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_443_gc3250_rp0.02_mr12E-5_ss50.fa	23	3.232	2.722	92.660
long_content_30k_001/long30k_444_gc4000_rp0.02_mr12E-5_ss200.fa	3	3.466	3.463	96.413
long_content_30k_001/long30k_445_gc3250_rp0.01_mr12E-5_ss50.fa	9	5.764	5.764	94.950
long_content_30k_001/long30k_446_gc3250_rp0.02_mr8E-5_ss100.fa	5	7.045	7.929	93.984
long_content_30k_001/long30k_447_gc3250_rp0.01_mr4E-5_ss50.fa	12	1.272	1.047	95.399
long_content_30k_001/long30k_448_gc3250_rp0.005_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_449_gc4000_rp0.01_mr8E-5_ss50.fa	30	4.079	3.364	95.332
long_content_30k_001/long30k_450_gc3250_rp0.01_mr8E-5_ss50.fa	14	3.645	1.477	89.502
long_content_30k_001/long30k_451_gc4000_rp0.005_mr12E-5_ss100.fa	8	4.237	4.247	95.800
long_content_30k_001/long30k_452_gc3250_rp0.02_mr8E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_453_gc4000_rp0.01_mr12E-5_ss200.fa	16	3.408	3.217	96.135
long_content_30k_001/long30k_454_gc4000_rp0.005_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_455_gc3250_rp0.005_mr4E-5_ss50.fa	4	0.991	0.991	98.472
long_content_30k_001/long30k_456_gc2500_rp0.005_mr8E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_457_gc2500_rp0.02_mr12E-5_ss100.fa	5	3.426	3.571	96.565
long_content_30k_001/long30k_458_gc3250_rp0.01_mr12E-5_ss100.fa	30	6.096	6.249	94.462
long_content_30k_001/long30k_459_gc2500_rp0.02_mr8E-5_ss50.fa	14	5.094	6.306	94.180
long_content_30k_001/long30k_460_gc2500_rp0.02_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_461_gc4000_rp0.02_mr8E-5_ss100.fa	18	3.602	2.975	94.774
long_content_30k_001/long30k_462_gc3250_rp0.02_mr4E-5_ss50.fa	12	5.057	5.416	95.815
long_content_30k_001/long30k_463_gc2500_rp0.01_mr12E-5_ss200.fa	30	10.130	10.354	86.119
long_content_30k_001/long30k_464_gc2500_rp0.005_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_465_gc3250_rp0.005_mr12E-5_ss200.fa	11	5.040	5.070	95.739
long_content_30k_001/long30k_466_gc4000_rp0.005_mr8E-5_ss50.fa	5	2.935	2.937	97.042
long_content_30k_001/long30k_467_gc3250_rp0.02_mr8E-5_ss200.fa	7	9.703	9.092	93.044
long_content_30k_001/long30k_468_gc2500_rp0.005_mr12E-5_ss100.fa	27	4.892	4.875	90.541
long_content_30k_001/long30k_469_gc4000_rp0.02_mr8E-5_ss200.fa	1	4.951	4.951	95.590
long_content_30k_001/long30k_470_gc2500_rp0.02_mr4E-5_ss200.fa	30	2.330	2.402	97.072
long_content_30k_001/long30k_471_gc2500_rp0.02_mr12E-5_ss50.fa	30	5.722	5.267	89.246
long_content_30k_001/long30k_472_gc4000_rp0.01_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_473_gc2500_rp0.01_mr8E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_474_gc4000_rp0.02_mr12E-5_ss100.fa	30	3.240	2.450	89.430
long_content_30k_001/long30k_475_gc2500_rp0.01_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_476_gc2500_rp0.01_mr8E-5_ss50.fa	2	8.293	8.293	94.501
long_content_30k_001/long30k_477_gc3250_rp0.005_mr4E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_478_gc4000_rp0.02_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_479_gc3250_rp0.02_mr4E-5_ss200.fa	21	2.434	2.434	97.176
long_content_30k_001/long30k_480_gc3250_rp0.02_mr12E-5_ss100.fa	30	6.514	6.738	93.105
long_content_30k_001/long30k_481_gc2500_rp0.01_mr12E-5_ss100.fa	4	9.858	9.858	91.404
long_content_30k_001/long30k_482_gc4000_rp0.01_mr8E-5_ss200.fa	9	9.467	9.949	93.326
long_content_30k_001/long30k_483_gc4000_rp0.01_mr4E-5_ss50.fa	1	1.140	1.140	99.356
long_content_30k_001/long30k_484_gc2500_rp0.02_mr4E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_485_gc3250_rp0.01_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_486_gc4000_rp0.01_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_487_gc3250_rp0.01_mr8E-5_ss100.fa	23	2.692	2.693	96.707
long_content_30k_001/long30k_488_gc2500_rp0.005_mr12E-5_ss200.fa	23	3.351	3.351	97.322
long_content_30k_001/long30k_489_gc4000_rp0.02_mr8E-5_ss50.fa	7	5.268	5.273	94.864
long_content_30k_001/long30k_490_gc3250_rp0.01_mr12E-5_ss200.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_491_gc3250_rp0.01_mr4E-5_ss200.fa	4	3.277	3.277	98.208
long_content_30k_001/long30k_492_gc2500_rp0.02_mr4E-5_ss100.fa	10	2.757	3.219	96.802
long_content_30k_001/long30k_493_gc2500_rp0.005_mr4E-5_ss100.fa	5	1.719	1.719	98.288
long_content_30k_001/long30k_494_gc2500_rp0.005_mr8E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_495_gc3250_rp0.005_mr4E-5_ss100.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_496_gc2500_rp0.02_mr8E-5_ss200.fa	14	2.050	1.546	97.786
long_content_30k_001/long30k_497_gc3250_rp0.005_mr8E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_498_gc3250_rp0.02_mr4E-5_ss100.fa	9	0.625	0.290	96.863
long_content_30k_001/long30k_499_gc3250_rp0.005_mr12E-5_ss50.fa	0	0.000	0.000	0.000
long_content_30k_001/long30k_500_gc4000_rp0.02_mr12E-5_ss50.fa	12	5.713	3.033	92.512
long_content_30k_002/lc30k002_001_gc3300_rp0.05_mr1.14E-4_ss100.fa	30	6.024	3.674	90.841
long_content_30k_002/lc30k002_002_gc3300_rp0.07_mr1.14E-4_ss100.fa	26	11.256	8.041	88.456
long_content_30k_002/lc30k002_003_gc3300_rp0.10_mr1.14E-4_ss200.fa	5	7.313	6.996	91.091
long_content_30k_002/lc30k002_004_gc3300_rp0.15_mr1.14E-4_ss100.fa	20	4.338	3.719	94.185
long_content_30k_002/lc30k002_005_gc3300_rp0.15_mr1.14E-4_ss200.fa	29	6.529	8.358	91.981
long_content_30k_002/lc30k002_006_gc3300_rp0.07_mr1.14E-4_ss200.fa	9	3.021	3.549	95.585
long_content_30k_002/lc30k002_007_gc3300_rp0.05_mr1.14E-4_ss200.fa	16	7.341	10.019	92.072
long_content_30k_002/lc30k002_008_gc3300_rp0.10_mr1.14E-4_ss100.fa	22	2.408	1.043	93.557
long_content_30k_002/lc30k002_009_gc3300_rp0.05_mr1.14E-4_ss100.fa	19	6.075	6.445	93.013
long_content_30k_002/lc30k002_010_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	3.979	5.509	93.873
long_content_30k_002/lc30k002_011_gc3300_rp0.10_mr1.14E-4_ss200.fa	6	6.860	8.089	92.389
long_content_30k_002/lc30k002_012_gc3300_rp0.15_mr1.14E-4_ss100.fa	12	5.765	6.192	91.741
long_content_30k_002/lc30k002_013_gc3300_rp0.15_mr1.14E-4_ss200.fa	15	7.211	5.896	93.575
